"unique_ID","boot","S","sPIE","s_N","Nind","biomass","shrimp_bio","flounder_bio","tempS","tempB","salS","salB"
"2022 _ d","7",47,5.36168402716238,37.0961785173289,2521,164.176,2.137,0.957,24.118,24.018,32.6428,33.4748
"2021 _ d","7",48,7.89546760969758,39.7895546679498,3764,67.858,12.452,0.406,23.566,23.358,32.103,32.703
"2120 _ d","7",46,3.5376047836489,34.9152067381541,2576,65.77,4.408,0.66,24.508,23.956,33.1486,33.4736
"2170 _ d","7",44,8.24648735828472,40.2857641374622,1319,158.197,23.776,0.07,22.29,21.934,32.097,32.3806
"2169 _ d","7",52,8.34351906029811,41.6357629443364,5013,1915.34,17.125,1.544,22.116,21.78,28.4348,32.2218
"1973 _ d","7",31,4.29230510780564,24.0285135679431,2035,116.977,0.847,0.669,21.808,21.706,32.3754,32.6348
"1923 _ d","7",51,11.3340760128923,41.5323962449321,2508,84.62,18.406,0.341,24.808,24.538,32.4526,32.6556
"1924 _ d","7",42,4.01780430619802,32.0772725543242,3339,117.419,1.92,1.174,21.812,21.452,31.949,32.595
"1582 _ d","7",53,7.5254425310854,43.5338967088785,2238,204.184,0.214,0.221,27.098,25.836,34.3988,34.6428
"1246 _ d","7",58,5.95082836944285,34.4819512448985,7048,475.159,4.114,2.031,23.786,23.578,33.3168,34.7842
"1294 _ d","7",53,7.48133961588494,37.9850073388156,5724,547.814,2.252,1.483,22.976,22.404,34.7102,34.817
"1340 _ d","7",51,5.69804172360672,33.4635992273877,6415,193.925,9.702,1.23,23.582,22.894,34.456,34.6156
"1730 _ d","7",37,2.29239014054985,29.6243829565224,2545,156.864,1.253,0.24,21.222,20.994,32.912,34.382
"1778 _ d","7",43,4.43506178023553,32.7687705836397,3198,233.782,1.531,0.314,21.682,21.504,33.7038,33.8476
"2318 _ d","7",49,6.12708376555955,31.6254148201538,5081,109.856,16.78,0.935,23.494,22.74,32.9812,33.388
"2269 _ d","7",52,9.57262376467793,41.0403188109138,2723,127.03,24.44,0.457,24.222,23.514,32.9836,33.4776
"2219 _ d","7",50,10.7417336492089,40.7276696303648,2254,91.37,15.934,0,23.022,22.188,32.221,33.1358
"2419 _ d","7",48,4.79042307379331,26.1201429542862,22569,1946.957,25.285,0.09,25.208,24.754,34.3282,34.5874
"1972 _ d","7",52,10.8094214412562,46.6624815303068,1800,335.28,15.849,0.901,24.33,24.242,33.6018,34.0346
"1875 _ e","7",NA,5.23752452156308,29.2126097492625,7353,326.642,7.605,1.014,21.8,21.8175,32.8545,33.80325
"1923 _ e","7",NA,3.63429260757121,34.3598169351817,2746,508.207,6.37,2.405,20.1375,20.0325,34.551,34.79875
"1973 _ e","7",30,3.47500108659432,29.059507868559,980,96.125,0.133,0.512,24.682,24.192,34.2636,34.8206
"1972 _ e","7",46,7.6260049323543,38.4925800137586,2340,233.612,1.705,1.487,20.74,20.6,33.773,33.9354
"2022 _ e","7",NA,4.38628553640984,33.8743345300128,1464,232.65,0.051,1.5,21.74,21.2475,34.004,35.099
"2419 _ e","7",51,8.59566223614967,36.3740965253595,8125,607.635,12.483,0.387,25.304,24.864,33.9174,34.2848
"2519 _ e","7",52,4.31538710253479,34.9137992707817,6625,405.814,46.642,0.18,25.408,24.956,34.4602,34.8652
"2569 _ e","7",43,5.3719475465764,31.0093506941191,3478,151.451,1.3,0,25.82,25.582,35.5296,35.511
"2620 _ e","7",47,5.45141799146379,33.8725189541952,6055,378.147,13.519,0.326,24.26,23.844,35.0734,35.0724
"2169 _ e","7",43,11.0270822687787,41.3899514578395,1080,192.454,2.107,0,24.506,23.434,32.0338,33.3086
"2170 _ e","7",52,14.6740926116754,46.9348245865193,1340,197.139,7.471,0.888,22.276,21.956,33.004,34.4202
"2120 _ e","7",45,5.53301646133762,36.9299666544146,1718,85.143,1.577,0.512,23.028,22.572,33.1868,33.3192
"1826 _ e","7",42,1.59118388936351,20.6391971913692,16008,559.721,16.386,6.056,18.538,18.396,33.6846,34.1136
"2670 _ e","7",45,3.28947594382482,26.4439965306777,5963,294.565,0.624,0,22.422,21.908,34.733,34.8336
"2721 _ e","7",42,5.51797964757076,28.7250217376167,5313,447.835,1.563,0.3,23.682,23.022,36.3032,36.4204
"2771 _ e","7",53,6.85834899699246,36.906091497018,6741,570.973,0.48,0.746,25.022,24.502,35.7868,35.9578
"2319 _ e","7",50,5.25827679550093,41.9191553030202,2283,59.496,3.545,0.13,24.514,24.236,34.9004,35.0762
"2318 _ e","7",42,6.41830580812767,32.7295887373436,4464,279.268,15.088,3.034,23.792,23.374,33.1936,33.5502
"2269 _ e","7",49,8.10019209729787,36.0095674695558,4062,295.038,12.543,0,24.826,24.446,34.2644,34.2924
"2219 _ e","7",46,2.72896520502943,33.34197122788,9272,277.079,6.251,0.74,23.11,22.908,34.2436,34.5904
"2021 _ e","7",42,3.24110824727945,21.8954423486384,13228,1037.251,7.91,0.309,22.6,21.988,32.6962,33.6344
"1246 _ e","7",42,4.81349569691753,30.0425123285642,7817,1055.705,0.729,1.874,21.776,21.124,32.8462,34.949
"1294 _ e","7",46,4.35896214017503,24.3040021975955,8572,397.67,0.307,0.481,22.376,21.214,35.476,36.0222
"1340 _ e","7",43,4.58743590356371,31.2700974454031,8586,356.303,40.423,1.82,24.798,23.8,35.1754,35.7586
"1730 _ e","7",37,5.00468394788888,32.3878132618632,1687,76.946,0.457,0.17,23.658,23.492,34.036,34.919
"1778 _ e","7",42,6.21815831599386,34.3121437597921,2136,252.7,3.715,0.302,21.55,21.272,34.7918,35.0798
"1777 _ e","7",40,4.52063933170986,30.2445846451683,5979,347.94,25.712,2.399,25.278,24.928,34.6622,34.688
"1680 _ e","7",45,8.73432543827992,34.3175596883079,2713,320.802,0.031,0.38,22,21.442,35.0114,35.1234
"1630 _ e","7",50,6.94968776674603,32.1750331316275,4309,158.232,0.165,0.641,21.526,20.984,34.7658,34.9546
"1582 _ e","7",NA,7.18181549400921,38.1499457131424,2415,120.654,0,0.64,21.7875,21.275,34.505,35.353
"1532 _ e","7",49,5.57235831779602,32.6827652297464,6140,476.152,0.346,0.549,21.262,21.004,34.3972,34.852
"1536 _ e","7",42,1.93065096739963,27.0877120981797,6881,921.791,0.34,1.09,19.482,19.144,35.0232,35.316
"1534 _ e","7",48,3.73330205233759,29.0044343421945,8972,1792.021,0.513,0.33,21.02,21.008,34.7806,34.721
"1486 _ e","7",51,3.38944857058258,25.8897088407327,15502,916.292,5.32,0.44,21.786,21.404,35.5302,35.7462
"1586 _ e","7",46,7.24562874858687,29.6370261486583,6930,440.708,2.472,0.325,25.12,24.672,35.1472,35.3132
"1924 _ e","7",38,3.18544483018431,24.9159486498344,7081,325.611,4.026,0.397,24.28,24.074,34.4602,34.2122
"1586 _ f","7",36,4.45413372132396,30.8764019567513,2084,228.764,0,1.72,24.234,23.904,34.5218,35.1264
"1536 _ f","7",44,2.98116637505901,33.8762369231383,7612,844.956,2.486,2.536,23.794,23.132,34.6036,35.064
"1246 _ f","7",45,4.89746353383624,27.2126588657336,13111,1517.898,0.85,1.325,16.418,16.38,32.0194,33.5966
"1294 _ f","7",43,4.76850688679578,30.8925456605378,27033,3417.776,17.947,4.401,22.082,22.456,34.2416,34.661
"1340 _ f","7",52,3.63738596443149,31.6470543381671,17729,639.71,4.869,1.24,22.562,21.786,34.8696,34.9842
"1486 _ f","7",NA,3.03870775238321,32.0335433569966,15400,1128.632,17.43,5.397,23.775,22.55,34.764,35.214
"1534 _ f","7",44,7.59833853053055,30.94094074948,10238,543.088,49.295,0.108,23.544,22.844,33.9098,34.7008
"1582 _ f","7",36,2.41704001169912,25.4911086058884,3102,184.003,0.13,0,19.3,18.38,34.9172,35.022
"1680 _ f","7",58,5.90574760349837,47.7694496405959,2174,544.041,0.054,1.142,23.158,22.512,34.8856,34.979
"1730 _ f","7",37,10.5782189791547,29.7399385468226,2867,191.136,1.667,1.207,23.93,22.42,34.5208,35.3442
"1923 _ f","7",43,2.52703118644036,32.7107042654003,3275,140.507,8.651,2.969,21.734,21.74,33.4366,33.815
"1973 _ f","7",40,3.23864173419387,28.4433619622346,3359,125.604,0.212,0.37,23.306,22.446,33.1966,33.828
"1972 _ f","7",47,2.67703013408541,24.987936759507,16031,1616.592,0.056,2.062,23.15,22.67,33.1784,33.8446
"2022 _ f","7",47,5.17614525293845,36.0352965318263,4109,211.025,0.885,0.31,23.774,23.108,31.3928,32.9862
"2021 _ f","7",51,13.1749016922806,38.6509692223982,3774,301.776,6.35,4.982,24.19,23.598,33.4498,33.9054
"2519 _ f","7",39,8.47379556662289,27.5530574809393,14565,930.786,107.636,0,24.986,24.81,34.9132,35.4476
"2569 _ f","7",38,3.95632028939812,26.2880164754535,23679,1233.664,14.038,0,26.184,25.75,35.1898,35.8988
"2620 _ f","7",46,2.97110708307165,33.7544586268111,5922,432,2.57,0.22,25.832,25.182,35.805,35.8134
"2670 _ f","7",NA,5.90863402141763,41.626082839317,4366,287.942,14.45,1.232,24.545,23.5475,35.4145,35.39975
"2771 _ f","7",42,4.79410754193168,28.6419675760714,7972,458.507,2.794,2.467,23.83,23.482,35.5158,35.8652
"2721 _ f","7",41,7.82472470570536,35.0501216333446,4913,251.499,4.591,9.027,26.01,24.794,35.4804,35.793
"2419 _ f","7",NA,4.21088432851625,27.351317676881,28114,946.99,278.186,0,24.5075,24.2275,34.36175,34.77425
"2319 _ f","7",50,6.80559107451487,35.8776812840876,5019,831.548,9.686,2.368,23.782,23.38,34.1392,34.4014
"2318 _ f","7",51,4.65302246566659,34.4115411895713,7438,194.539,19.43,0.198,23.57,23.504,33.4194,34.007
"2269 _ f","7",50,9.56573055602898,37.151691755058,4007,238.841,24.212,0,24.206,23.618,34.6682,34.8122
"1875 _ f","7",48,7.07590175773575,37.4236409657995,4543,173.5,11.946,1.933,24.212,23.72,33.8774,34.1198
"1777 _ f","7",47,10.5689596837598,38.3103500265427,4168,270.111,3.82,0.464,22.434,22.144,33.899,34.1102
"1778 _ f","7",51,7.34819563000928,41.1312894227245,2536,144.714,0.32,1.466,21.266,20.812,34.1366,34.2284
"1826 _ f","7",51,5.16894176616058,32.3865175061346,8164,408.665,1.199,0.51,22.06,21.694,33.283,33.624
"2219 _ f","7",NA,6.40833613385531,31.083803003008,4800,172.757,28.368,0.192,22.5075,22.2075,33.32775,33.71575
"2169 _ f","7",45,2.67430013610618,30.5354344753798,10751,231.494,36.819,0,23.084,22.646,31.7878,33.9968
"2170 _ f","7",48,4.96070208738198,41.3058081017853,2433,404.268,2.616,1.36,24.562,24.558,30.5574,32.6892
"2120 _ f","7",47,2.84723574207965,35.1026502860245,3330,117.683,0.061,1.981,25.762,25.808,33.6196,33.926
"1532 _ f","7",49,3.66009709509096,30.8171167432567,9489,319.247,4.806,0.821,20.64,20.148,34.3152,34.501
"1630 _ f","7",39,7.47274281517648,31.762994130109,5142,323.275,0.103,0.134,26.178,25.832,34.3718,34.8348
"1924 _ f","7",43,10.110510303784,37.255496125153,1909,149.299,0.402,1.452,23.68,23.344,33.2824,33.6
"1826 _ g","7",49,10.4041865181079,37.4591464843358,4492,200.498,26.331,0.861,24.96,24.668,33.315,34.1316
"1875 _ g","7",42,8.06570030860997,31.4372884347128,5203,141.712,98.117,1.151,24.086,22.91,33.0868,33.63
"2269 _ g","7",33,1.58552411573261,19.4998333412926,12523,335.283,9.533,0,25.314,25.182,33.4492,33.8884
"2319 _ g","7",35,1.70824454814903,19.3793539730447,6887,96.149,0.04,0.483,23.014,22.572,34.6306,35.0712
"2318 _ g","7",40,3.48630405972732,26.3861481193009,5883,181.219,23.597,0.459,24.864,24.814,35.0974,35.1766
"2419 _ g","7",42,6.31758433953331,24.7870861785289,17184,516.644,110.51,0.865,23.78,23.428,33.1536,34.1532
"2519 _ g","7",36,3.02930779102102,19.7899719294159,30534,728.313,22.058,0.326,26.692,26.422,34.8226,34.9702
"2771 _ g","7",45,2.74590811147043,28.7024246934922,9773,497.374,7.135,0.655,24.52,24.082,35.8696,35.879
"2721 _ g","7",39,1.35893511585634,22.3153178619659,17081,358.822,8.949,1.438,25.288,24.85,36.2346,36.2346
"2670 _ g","7",42,1.08226199719741,10.6794026727777,143831,1922.759,6.545,0.189,24.616,24.382,36.0038,36.002
"2620 _ g","7",43,1.20777003035986,17.3589283392553,80127,1027.209,16.876,0.754,25.756,24.878,35.7594,35.7972
"2569 _ g","7",47,2.99543462299247,25.1705681412115,18762,395.963,41.799,4.04,23.216,22.298,35.36,35.4426
"2219 _ g","7",39,1.15351392835075,15.1318198303328,22054,193.307,1.515,0.205,25.518,24.512,33.0018,34.5954
"2169 _ g","7",45,9.11646867920946,34.0380747120558,4638,253.261,31.293,0.379,25.914,25.598,33.6798,34.07
"2170 _ g","7",41,2.9054980882581,26.1817248155427,3663,99.27,0.314,0.761,22.636,22.066,33.1822,34.1714
"2120 _ g","7",37,2.33183330622362,25.4267909223337,6889,350.494,1.799,0.789,28.62,28.092,34.7662,35.0692
"2021 _ g","7",37,2.71717564580106,25.5559494919251,14614,480.397,10.587,2.339,23.292,23.416,34.208,34.6902
"2022 _ g","7",41,2.91307335615718,29.0547807388135,3361,210.358,0.059,0.136,24.06,23.978,34.0552,34.3904
"1972 _ g","7",41,9.93801797033811,36.0598374770671,2227,397.512,0.639,2.123,25.024,24.936,34.2134,34.3674
"1586 _ g","7",50,5.1835748716591,38.3220203470657,2573,326.881,1.819,1.004,24.89,24.518,35.4874,35.543
"1536 _ g","7",43,5.1904227387099,30.0452725825699,8863,788.472,5.58,0.576,24.13,22.978,34.8248,35.5426
"1486 _ g","7",53,5.40913213751735,29.3431678298103,18860,907.087,18.562,17.395,20.72,20.176,35.3334,35.5502
"1246 _ g","7",48,5.61812658021877,37.9832233865579,9012,737.592,1.914,11.263,22.486,22.19,33.039,33.5048
"1294 _ g","7",45,8.69089839748886,35.6738795959663,3627,345.936,3.173,1.928,23.388,22.832,35.3968,35.7354
"1340 _ g","7",45,5.44824849197192,33.4555869284873,12006,740.528,34.279,0.815,21.276,20.904,35.2316,35.6836
"1534 _ g","7",46,4.25746493763042,30.1119473461066,10363,831.487,6.63,0,23.28,21.796,34.657,35.3866
"1532 _ g","7",41,6.39041179979149,31.4585583471779,4999,249.429,0.738,0,22.874,22.294,35.1018,35.2176
"1582 _ g","7",48,2.9685771613635,29.8743208110761,9935,519.135,4.692,1.987,23.126,22.828,35.1558,35.2422
"1923 _ g","7",44,8.62968268414159,36.8156776176756,3987,259.212,13.731,0.435,23.68,23.088,34.2716,34.5206
"1973 _ g","7",22,2.13756967204559,17.2151501053819,2968,247.282,0.025,0.083,24.098,23.598,34.278,34.4772
"1680 _ g","7",46,3.29049458650994,37.1127560694462,3104,227.291,11.72,1.358,24.204,24.092,35.4172,35.4856
"1730 _ g","7",31,1.99582149945195,20.3755726831126,6058,370.77,1.373,0.248,24.558,24.41,35.7462,35.7308
"1778 _ g","7",47,2.2226277874855,27.4794649815404,6378,309.031,7.793,0.749,22.306,21.698,34.6966,34.8182
"1777 _ g","7",50,4.52539630252061,33.5809940936673,7814,359.34,16.991,1.321,26.2,26.094,34.7708,34.9568
"1630 _ g","7",50,2.85146091886411,29.7878521014689,6159,345.331,0.42,0.913,19.142,18.75,34.612,34.6692
"1924 _ g","7",35,1.50645020126929,24.2045135715443,8894,226.948,23.183,0.632,25.9,25.748,35.0412,35.3394
"1777 _ h","7",52,5.43936979250575,34.5402308629217,8889,604.058,31.775,2.798,23.832,23.524,34.7824,34.9482
"1778 _ h","7",52,10.3933041620026,40.720822419936,2476,279.152,13.876,1.524,23.468,22.85,34.4434,34.748
"1730 _ h","7",45,4.97973168457937,35.5398483601798,2362,200.687,26.022,0,20.964,20.808,34.8978,35.1834
"1340 _ h","7",55,8.21996612362575,34.4464436679783,11889,550.323,24.817,5.678,23.56,23.244,35.6412,35.6976
"1630 _ h","7",45,5.21948049152648,28.9422154650184,5118,311.95,0.551,0,20.136,19.912,35.0722,35.0814
"1680 _ h","7",52,9.7548307238763,36.5422269271998,8129,454.292,3.518,1.773,22.16,21.662,34.7812,34.87
"1826 _ h","7",52,9.99573905617375,42.6671339910504,3321,582.745,13.217,2.731,24.452,24.068,34.3656,34.5896
"1875 _ h","7",50,12.6838092408926,35.9823565438764,6728,1609.499,71.296,0.568,21.618,21.554,33.6686,34.2114
"2419 _ h","7",51,5.10727701933589,25.0251027557297,22256,950.295,122.311,0.169,23.676,23.054,35.5374,35.5772
"2519 _ h","7",42,5.97711156502186,27.847435199422,12376,453.451,51.319,0.876,23.182,22.482,35.8024,35.8436
"2569 _ h","7",55,8.0175759202648,34.616392297504,8040,936.752,10.079,0.483,25.028,24.298,35.7378,35.9362
"2771 _ h","7",54,2.48428222064268,32.2787672506198,9001,319.39,1.411,3.296,23.748,23.144,35.892,35.8816
"2721 _ h","7",50,3.17530275489247,35.9563008887141,4340,326.788,7.413,0.404,25.932,25.112,36.1276,36.1592
"2670 _ h","7",48,2.24882445885692,26.4991741828463,13127,480.871,3.506,0.619,25.324,24.406,35.9818,35.9596
"2620 _ h","7",45,1.52884262456389,22.5335726984701,27053,750.492,13.23,0.355,24.182,23.642,35.788,35.798
"1924 _ h","7",51,8.43135246337743,37.175308465376,3448,304.976,6.274,0.847,22.26,22.026,34.417,34.5238
"2219 _ h","7",50,2.70009173926038,34.0688337941316,5399,139.038,16.146,0.962,26.84,26.616,34.9234,35.1052
"2269 _ h","7",54,5.21756990887173,37.3568080316825,7243,447.52,14.998,1.278,23.068,22.784,34.8042,34.8976
"2319 _ h","7",54,4.96877534591959,36.7535144299007,8289,467.543,82.756,2.704,23.46,22.924,35.5004,35.5882
"2318 _ h","7",51,6.22678809984371,36.2496178934847,7196,513.04,3.017,0.794,24.96,24.618,35.4984,35.6082
"2169 _ h","7",47,3.5422755214189,33.9581069420545,7187,712.325,8.834,1.463,23.37,22.832,33.7644,34.6374
"2170 _ h","7",52,8.55234597936186,37.3012934498283,5599,243.638,34.666,1.377,23.816,23.55,34.6554,35.0452
"2120 _ h","7",49,3.99903690329222,30.8475086793262,8920,536.022,4.744,2.214,26.364,26.028,34.1084,34.4672
"1294 _ h","7",58,8.25063006928544,38.3989127585646,10115,782.24,1.714,3.481,22.202,22.176,34.825,34.9886
"1246 _ h","7",50,4.3490314185285,29.0207884966127,18871,905.99,2.659,1.525,22.136,22.332,34.2556,34.8292
"1486 _ h","7",46,4.97034587141556,29.6755061821944,24495,1355.72,76.151,3.453,24.538,24.052,35.3646,35.7086
"1536 _ h","7",62,2.27223068354833,33.3160498046623,14699,891.053,75.895,2.904,23.212,23.074,35.4846,35.472
"1586 _ h","7",30,6.64352895880314,35.4295617546666,492,627.255,0,3.935,24.61,24.138,35.0072,35.0904
"1534 _ h","7",49,2.74743123380454,27.0052500564573,33856,2197.67,16.942,3.569,20.31,19.952,35.0852,35.1802
"1532 _ h","7",46,5.99460087542915,32.1574312201842,12348,675.732,6.187,0.711,26.256,25.724,35.0736,35.1632
"1582 _ h","7",53,6.31571948665282,34.9834138104933,8939,481.074,0,2.082,20.414,20.19,35.5686,35.6384
"1923 _ h","7",40,5.52688871556338,32.2026489596886,3997,264.947,3.742,7.585,24,23.816,34.734,34.8474
"1973 _ h","7",43,5.06070325852067,28.9069755602485,6392,316.98,0.687,0.499,23.38,23.188,34.8386,34.939
"2022 _ h","7",43,4.27788323685107,34.3660191443203,2892,334.971,0.03,0.165,25.216,25.032,32.334,33.6168
"2021 _ h","7",49,4.2498728238023,31.2470776693704,11624,737.537,34.353,3.758,23.908,23.89,34.5996,34.8506
"1972 _ h","7",45,6.64232304829396,27.7681198310079,9411,384.836,1.728,1.253,23.164,22.972,35.1036,35.214
"2318 _ i","7",45,6.02158840502116,26.6690471534696,9505,430.322,43.095,0.305,24.768,24.482,33.7674,34.139
"2269 _ i","7",50,5.0529945366901,30.7234589722596,6317,324.078,20.644,1.671,24.056,23.204,33.8166,34.1502
"2219 _ i","7",47,4.06870490220692,33.2308759471865,5567,322.992,4.349,1.666,23.916,23.426,32.8282,33.6292
"2169 _ i","7",52,10.8295698484228,35.5604541364504,6084,339.761,15.699,2.352,22.766,21.394,30.1742,32.2266
"2170 _ i","7",50,9.46594361548889,38.4696970803069,3895,218.19,10.054,1.412,24.098,23.71,31.173,32.6852
"2120 _ i","7",53,5.44106604345253,36.9060873254264,4957,186.456,21.396,0.669,26.39,24.966,30.754,32.5676
"2021 _ i","7",52,3.52784038168448,30.5120259486929,18744,1187.62,5.65,3.492,24.49,24.298,31.962,33.3172
"1826 _ i","7",42,3.80601121339659,33.386536111356,3200,198.664,0.338,1.041,22.18,20.866,32.8366,34.1404
"1582 _ i","7",44,4.21120657458408,28.3270107092494,10709,676.492,0.94,0.529,25.002,25.036,34.4562,34.8702
"1534 _ i","7",51,2.8136273628468,29.8475819112726,10618,892.548,0.361,1.604,21.476,20.44,33.5026,34.4544
"1536 _ i","7",49,2.39139020729634,31.2681850786683,17995,1325.381,2.978,2.122,21.558,20.95,34.6118,35.037
"1586 _ i","7",50,3.55801216563431,35.2044982349415,4579,251.177,0.252,2.466,22.75,22.52,34.9538,35.2446
"1340 _ i","7",53,4.7603393639347,29.1558422278092,34595,3211.136,43.185,1.799,24.5,23.866,34.647,34.9372
"1630 _ i","7",50,3.90335535227995,32.5004359854637,10512,670.216,0.91,0.342,24.002,23.68,34.7244,34.7844
"1680 _ i","7",62,2.10254962343044,27.1653844180346,20161,1240.805,60.283,3.107,20.054,19.832,32.1382,33.926
"1486 _ i","7",55,3.07395647910175,29.0272590586617,25529,1851.428,4.495,2.171,24.152,22.916,33.1004,35.5028
"1875 _ i","7",51,5.93991558455253,39.2189664747016,4979,435.308,105.873,1.378,24.406,24.498,33.0192,33.2498
"1924 _ i","7",53,3.82070887014125,33.4585542395933,7331,351.177,15.85,1.293,24.468,24.122,32.3082,33.7322
"1923 _ i","7",48,10.4533710224374,34.5299948511144,4304,553.457,15.202,0.83,22.33,21.536,31.933,33.1378
"1973 _ i","7",30,3.2968194376512,26.3695782429149,1413,105.05,0.011,0.413,24.516,23.706,33.827,34.4442
"1972 _ i","7",54,6.44779465599008,32.0226824715,7659,616.052,0.283,4.15,23.406,23.026,32.1866,33.0264
"2319 _ i","7",60,2.85230345207849,33.4596901029544,10982,270.251,23.928,0.552,24.87,24.264,34.5704,35.1018
"2419 _ i","7",46,2.81930277892972,22.6024352863628,28464,1529.309,80.081,0.886,23.31,21.724,33.9314,34.4162
"2519 _ i","7",52,5.81722619916061,28.0718453643243,20794,945.418,93.09,1.547,23.5,22.332,33.157,33.8548
"2771 _ i","7",59,5.75176353558885,36.9196677563963,13425,811.99,4.299,1.997,22.956,21.646,35.0418,35.0458
"2721 _ i","7",57,4.33659885420546,32.0411286469169,10601,363.473,4.274,1.93,25.624,23.592,34.6066,34.7434
"2670 _ i","7",58,4.72911909539941,36.7202001972632,7784,414.355,10.811,0.308,24.122,23.786,34.6782,34.7204
"2620 _ i","7",55,5.22071205745965,34.238006943187,10992,768.802,12.748,0.312,24.698,22.484,35.5692,35.5288
"2569 _ i","7",50,5.00948874745002,33.6644602268534,9039,481.099,15.637,2.263,21.608,19.264,34.5826,34.9092
"2022 _ i","7",52,3.21318926185809,39.4280625416961,2501,242.438,0,0.437,23.624,23.106,32.689,33.6442
"1730 _ i","7",44,2.43789882621896,27.8455893586329,7932,546.72,5.28,0.674,25.926,26.042,28.405,35.0674
"1778 _ i","7",50,5.92447762977122,35.4574830131794,4980,348.719,0.096,3.493,22.886,22.524,34.0724,34.431
"1777 _ i","7",46,2.51862388650888,30.8781507823627,9255,601.104,17.348,1.75,24.132,23.732,32.9974,34.0552
"1294 _ i","7",62,4.83274540308972,36.9480897286625,8984,787.339,2.226,2.124,23.938,22.828,33.9398,34.9792
